entity, label, count
New Zealand, GPE, 3482
NZ, GPE, 1582
US, GPE, 1358
COVID-19, PERSON, 1179
first, ORDINAL, 1171
today, DATE, 1121
RNZ News, ORG, 1114
China, GPE, 863
two, CARDINAL, 851
one, CARDINAL, 839
3, CARDINAL, 793
Auckland, GPE, 776
19, CARDINAL, 767
Jacinda Ardern, PERSON, 749
Herald New York Times, ORG, 745
2, CARDINAL, 674
Australia, GPE, 671
New Zealand's, GPE, 626
New Zealanders, NORP, 546
UK, GPE, 541
COVID-19, PRODUCT, 529
RNZ, ORG, 512
Wellington, GPE, 496
Two, CARDINAL, 456
second, ORDINAL, 453
three, CARDINAL, 451
Kiwis, GPE, 413
Donald Trump, PERSON, 391
4, CARDINAL, 378
Christchurch, ORG, 370
One, CARDINAL, 349
Australian, NORP, 329
2020, DATE, 327
Ashley Bloomfield, PERSON, 300
1, CARDINAL, 300
Auckland, PERSON, 299
Kiwi, ORG, 299
four, CARDINAL, 287
Auckland, NORP, 263
Monday, DATE, 257
Chinese, NORP, 255
Kiwis, PERSON, 253
Wuhan, GPE, 246
Trump, PERSON, 246
Italy, GPE, 241
daily, DATE, 236
Nelson, PERSON, 231
Europe, LOC, 230
Melbourne, GPE, 230
five, CARDINAL, 225
Herald Video, ORG, 224
Friday, DATE, 223
New Zealand’s, GPE, 214
French, NORP, 210
India, GPE, 199
NRL, ORG, 197
Covid, PERSON, 189
Victoria, GPE, 186
Three, CARDINAL, 185
Hamilton, PERSON, 184
Kiwi, PERSON, 180
Thursday, DATE, 178
Fiji, GPE, 176
Taranaki, GPE, 175
Trump, ORG, 170
Wednesday, DATE, 168
Govt, ORG, 165
this week, DATE, 163
thousands, CARDINAL, 161
Today, DATE, 157
Tuesday, DATE, 155
Marlborough, GPE, 154
Pacific, LOC, 152
Sunday, DATE, 151
Ministry of Health, ORG, 145
Air New Zealand, ORG, 144
UN, ORG, 144
six, CARDINAL, 143
British, NORP, 143
Grant Robertson, PERSON, 139
First, ORDINAL, 138
10, CARDINAL, 138
Sydney, GPE, 137
Christmas, DATE, 137
Four, CARDINAL, 137
Scoop News, ORG, 134
Boris Johnson, PERSON, 133
hundreds, CARDINAL, 132
New York, GPE, 131
the Ministry of Health, ORG, 129
Winston Peters, PERSON, 129
2021, DATE, 129
Japan, GPE, 128
London, GPE, 127
Alert Level, PERSON, 126
Air NZ, ORG, 124
U.S., GPE, 123
weeks, DATE, 122
this year, DATE, 122
Cabinet, ORG, 120
Lockdown, ORG, 117
Sweden, GPE, 116
Five, CARDINAL, 115
yesterday, DATE, 114
the United States, GPE, 114
France, GPE, 113
third, ORDINAL, 113
March, DATE, 112
Saturday, DATE, 111
Chris Hipkins, PERSON, 110
PPE, ORG, 110
Americans, NORP, 109
America, GPE, 109
Herald Financial Times, ORG, 108
months, DATE, 105
Spain, GPE, 104
WHO, ORG, 103
Māori, PERSON, 103
Dunedin, PERSON, 102
The Ministry of Health, ORG, 101
David Seymour, PERSON, 101
Brazil, GPE, 100
Thousands, CARDINAL, 99
millions, CARDINAL, 99
next week, DATE, 98
Simon Bridges, PERSON, 98
Britain, GPE, 97
zero, CARDINAL, 97
annual, DATE, 96
Judith Collins, PERSON, 96
David Clark, PERSON, 96
5, CARDINAL, 94
Parliament, ORG, 94
two weeks, DATE, 94
12, CARDINAL, 94
seven, CARDINAL, 90
Hundreds, CARDINAL, 89
April, DATE, 89
Queenstown, GPE, 89
Biden, PERSON, 89
South Korea, GPE, 88
Coronavirus, ORG, 88
Election 2020, DATE, 88
Government, ORG, 87
Six, CARDINAL, 86
Polynesia, GPE, 86
Rotorua, ORG, 85
National, ORG, 84
American, NORP, 84
PNG, ORG, 83
13, CARDINAL, 82
11, CARDINAL, 82
German, NORP, 80
European, NORP, 80
Waikato, PERSON, 79
nine, CARDINAL, 79
Palmerston, GPE, 79
England, GPE, 77
Russia, GPE, 77
White House, ORG, 76
Covid, NORP, 76
Hong Kong, GPE, 76
Auckland Airport, FAC, 75
August, DATE, 74
Guam, GPE, 74
covid-19, PERSON, 74
14, CARDINAL, 71
Super Rugby, ORG, 71
tomorrow, DATE, 71
100, CARDINAL, 71
Singapore, GPE, 71
20, CARDINAL, 71
this weekend, DATE, 70
trans-Tasman, NORP, 70
Italian, NORP, 70
Timaru, ORG, 70
Siouxsie Wiles, PERSON, 68
Olympics, EVENT, 68
year, DATE, 66
Jacinda Ardern's, PERSON, 66
Canterbury, GPE, 66
15, CARDINAL, 65
Asia, LOC, 65
Germany, GPE, 65
Invercargill, ORG, 65
this morning, TIME, 64
