entity, label, count
Christchurch, ORG, 37
Coronation Street, FAC, 15
Coronation Street's, FAC, 11
two, CARDINAL, 11
Kashmir, LOC, 8
Auckland, GPE, 8
West Auckland, GPE, 7
Lockdown, ORG, 6
One, CARDINAL, 5
first, ORDINAL, 4
Napier, ORG, 4
Corona, GPE, 4
Thailand, GPE, 4
Nelson, PERSON, 4
Coronation Street's, ORG, 4
this morning, TIME, 4
11-hour, TIME, 3
Thursday, DATE, 3
morning, TIME, 3
Coro, PERSON, 3
Indian, NORP, 3
Hamilton, PERSON, 3
India, GPE, 3
NASA, ORG, 3
Herald Video, ORG, 3
Park Island, LOC, 2
Palmerston, GPE, 2
Australian, NORP, 2
Timaru Hospital, ORG, 2
Monday, DATE, 2
James McDonald, PERSON, 2
Mt Eden, GPE, 2
overnight, TIME, 2
Macao, GPE, 2
20 years, DATE, 2
China, GPE, 2
this week, DATE, 2
NSW, ORG, 2
Steve McDonald, PERSON, 2
today, DATE, 2
Canterbury, GPE, 2
At least 30, CARDINAL, 2
one, CARDINAL, 2
New Zealand, GPE, 2
Jane Hazlegrove, PERSON, 2
BB, GPE, 2
Tauranga, GPE, 2
Weatherfield, ORG, 2
Friday, DATE, 2
100th, ORDINAL, 2
millions, CARDINAL, 2
Baileys, PERSON, 2
African, NORP, 2
Auckland's Meadowbank School, ORG, 2
Mexican, NORP, 2
Wellington, GPE, 2
Gary Windass, PERSON, 2
Rob Mallard, PERSON, 2
Sun, ORG, 2
Foxton, GPE, 2
Juan Corona, PERSON, 2
Fiji, GPE, 2
Robert Preston, PERSON, 2
Herald New York Times, ORG, 2
four, CARDINAL, 2
Chris Hemsworth, PERSON, 2
Five, CARDINAL, 2
Jack P Shepherd, ORG, 2
British, NORP, 2
Hollywood, GPE, 2
Paula Martin, PERSON, 1
Polish, NORP, 1
Jan Lozinski, PERSON, 1
Eleven hours, TIME, 1
summer, DATE, 1
AOS, ORG, 1
Napier - NZ Herald The Armed Offenders Squad, EVENT, 1
North, PERSON, 1
Mt Eden Corrections Facility, ORG, 1
