entity, label, count
Coronation Street, FAC, 428
ITV, ORG, 137
Coronation Street's, FAC, 94
first, ORDINAL, 76
Coronation Street’s, ORG, 69
tonight, TIME, 69
Coronation Street's, ORG, 61
Gary Windass, PERSON, 59
CORONATION Street’s, ORG, 55
next week, DATE, 55
Katie McGlynn, PERSON, 46
Alan Halsall, PERSON, 43
Carla Connor, PERSON, 42
Sinead Tinker, PERSON, 41
David Platt, PERSON, 39
Robert Preston, PERSON, 36
The Irish Sun CORONATION Street, ORG, 32
Brooke Vincent, PERSON, 31
Lucy Fallon, PERSON, 31
Jack P Shepherd, ORG, 29
Faye Brookes, PERSON, 28
Kym Marsh, PERSON, 27
Peter Barlow, PERSON, 27
Weatherfield, ORG, 26
Michelle Connor, PERSON, 26
Coronation Street, LOC, 26
Nick Tilsley, PERSON, 23
last night, TIME, 23
Shona Ramsey, PERSON, 22
Corrie, PERSON, 22
Rana Habeeb, PERSON, 22
two, CARDINAL, 21
Rick Neelan, PERSON, 21
Tisha Merry, PERSON, 21
Rana, PERSON, 20
Coronation Street, ORG, 19
today, DATE, 19
Christmas, DATE, 18
Carla, PERSON, 17
Kate, PERSON, 17
Underworld, ORG, 16
one, CARDINAL, 15
Vicky, GPE, 15
Vicky Jefferies, PERSON, 15
three, CARDINAL, 15
Chris Quinten, PERSON, 15
Gemma Winter, PERSON, 15
Daniel Osbourne, PERSON, 15
Robert, PERSON, 14
Sam Aston, PERSON, 14
yesterday, DATE, 13
CORONATION Street, ORG, 13
Sarah Platt, PERSON, 13
Eileen Grimshaw, PERSON, 13
The Irish Sun CORONATION Street’s, ORG, 13
Gary, PERSON, 13
Coronation Street’s, FAC, 13
Gemma, PERSON, 13
Adam Barlow, PERSON, 13
Tracy Barlow, PERSON, 13
Andrew Whyment, PERSON, 13
Roy Cropper, PERSON, 12
Sally Metcalfe, PERSON, 12
Yasmeen Nazir, PERSON, 12
second, ORDINAL, 12
Shona, ORG, 12
seven, CARDINAL, 12
Steve McDonald, PERSON, 12
Tim Metcalfe, PERSON, 11
Sinead Tinker’s, PERSON, 11
61, DATE, 11
Tina O'Brien, PERSON, 11
Mikey North, PERSON, 11
Geoff Metcalfe, PERSON, 11
Catherine Tyldesley, PERSON, 11
Lucy-Jo Hudson, PERSON, 11
26-year-old, DATE, 11
The Irish Sun, ORG, 11
Gareth Gates, PERSON, 11
Jane Danson, PERSON, 11
Clayton Hibbs, PERSON, 11
Irish, NORP, 10
Coronas, ORG, 10
Helen Flanagan, PERSON, 10
CORONATION Street’s, FAC, 10
Simon Gregson, PERSON, 10
Michelle, PERSON, 9
Sinead, PERSON, 9
Briony Gardner, PERSON, 9
27-year-old, DATE, 9
last year, DATE, 9
Ali Neeson, PERSON, 9
this evening, TIME, 9
Andy Whyment, PERSON, 9
Bhavna Limbachia, PERSON, 9
Clayton, PERSON, 9
36-year-old, DATE, 9
31-year-old, DATE, 9
Chesney Brown, ORG, 9
Tim, PERSON, 8
British, NORP, 8
Beverley Callard, PERSON, 8
Michelle Keegan, PERSON, 8
Daniel, ORG, 8
Sun, ORG, 8
The Irish Sun CORONATION Street, WORK_OF_ART, 8
Chesney, PERSON, 8
Adam Crofts, PERSON, 8
Kean Bryan, PERSON, 8
Chesney Brown, PERSON, 8
Dubai, GPE, 8
Kirk Sutherland, PERSON, 8
Kate Connor, PERSON, 8
Sophie Webster, PERSON, 8
Hollyoaks, ORG, 8
Liz McDonald, PERSON, 7
13 years, DATE, 7
four, CARDINAL, 7
Ben Price, PERSON, 7
Britain, GPE, 7
25, DATE, 7
Maria Connor, PERSON, 7
Gemma Winter’s, ORG, 7
Sue Cleaver, PERSON, 7
Jack P Shepherd, PERSON, 7
Rob Mallard, PERSON, 7
Chris Gascoyne, PERSON, 7
Thai, NORP, 7
last week, DATE, 7
31, DATE, 6
Sally Dynevor, PERSON, 6
Alison King, PERSON, 6
this week, DATE, 6
21-year-old, DATE, 6
Eileen, PERSON, 6
Inside Coronation Street, ORG, 6
Sam Aston's, PERSON, 6
Sam Aston’s, PERSON, 6
five, CARDINAL, 6
BBC, ORG, 6
Michael Le, PERSON, 6
Kevin Webster, PERSON, 6
Briony, PERSON, 6
Maria, PERSON, 6
Celeb, ORG, 6
David, PERSON, 6
Natalie, PERSON, 6
Sam Robertson, PERSON, 6
Tom Leech, PERSON, 6
Julia Goulding, PERSON, 6
a week, DATE, 6
Ryan Thomas, PERSON, 6
Nicola Thorp, ORG, 6
Caribbean, LOC, 6
Beth Tinker, PERSON, 6
four years, DATE, 6
EU, ORG, 5
CORRIE, ORG, 5
Julia Goulding, GPE, 5
Cobbles, PERSON, 5
HELEN Flanagan, PERSON, 5
Sunday, DATE, 5
Cathy, PERSON, 5
London, GPE, 5
earlier this year, DATE, 5
James Burrows, PERSON, 5
Instagram, ORG, 5
Cobbles, ORG, 5
SHE, ORG, 5
UK, GPE, 5
35-year-old, DATE, 5
60th, ORDINAL, 5
9, CARDINAL, 5
third, ORDINAL, 5
tomorrow night, TIME, 5
12, CARDINAL, 5
2016, DATE, 5
Hanni Treweek, PERSON, 5
Fiona Middleton, PERSON, 5
KYM Marsh, ORG, 5
Bethany Platt, PERSON, 5
Ryan Connor, PERSON, 5
New York, GPE, 5
Charlie Lawson, PERSON, 5
Scott Sinclair, PERSON, 5
this year, DATE, 5
