entity, label, count
New Zealand, GPE, 416
first, ORDINAL, 270
RNZ News, ORG, 225
today, DATE, 205
Auckland, GPE, 197
NZ, GPE, 183
Australia, GPE, 139
UK, GPE, 132
3, CARDINAL, 130
two, CARDINAL, 121
COVID-19, PRODUCT, 119
19, CARDINAL, 119
Herald New York Times, ORG, 117
one, CARDINAL, 110
US, GPE, 99
RNZ, ORG, 98
COVID-19, PERSON, 96
Jacinda Ardern, PERSON, 94
2020, DATE, 85
2, CARDINAL, 85
Covid, PERSON, 78
Auckland, PERSON, 77
Pfizer, PERSON, 75
2021, DATE, 70
three, CARDINAL, 67
One, CARDINAL, 62
New Zealand's, GPE, 62
UN, ORG, 62
Chris Hipkins, PERSON, 60
Auckland, NORP, 58
PNG, ORG, 57
New Zealanders, NORP, 56
Two, CARDINAL, 55
Wellington, GPE, 55
1, CARDINAL, 53
Australian, NORP, 52
yesterday, DATE, 49
Sunday, DATE, 45
four, CARDINAL, 45
AstraZeneca, ORG, 45
Northland, ORG, 43
New Zealand’s, GPE, 43
Response, ORG, 42
Covid, NORP, 41
China, GPE, 41
South Auckland, GPE, 38
February, DATE, 38
last year, DATE, 36
Monday, DATE, 36
Northland, GPE, 35
Wednesday, DATE, 35
Pacific, LOC, 34
Alert Level, PERSON, 34
David Seymour, PERSON, 34
4, CARDINAL, 34
EU, ORG, 33
second, ORDINAL, 33
a year, DATE, 32
Kiwis, GPE, 32
Ashley Bloomfield, PERSON, 32
Friday, DATE, 32
Three, CARDINAL, 32
Māori, PERSON, 31
Govt, ORG, 31
the Ministry of Health, ORG, 30
Europe, LOC, 29
Managed Isolation, FAC, 28
Papatoetoe High School, ORG, 28
third, ORDINAL, 28
Fiji, GPE, 28
America, GPE, 27
Saturday, DATE, 26
Thursday, DATE, 26
Christchurch, ORG, 26
Cook Islands, LOC, 26
South African, NORP, 25
Michael Baker, PERSON, 25
Kiwis, PERSON, 24
Brazil, GPE, 23
this week, DATE, 23
India, GPE, 23
Scoop News, ORG, 22
10, CARDINAL, 22
Melbourne, GPE, 22
months, DATE, 21
the year, DATE, 21
Kiwi, ORG, 21
Judith Collins, PERSON, 21
five, CARDINAL, 21
Air New Zealand, ORG, 21
tomorrow, DATE, 20
Britain, GPE, 20
daily, DATE, 20
French, NORP, 20
Boris Johnson, PERSON, 20
one year, DATE, 19
Israel, GPE, 19
South Africa, GPE, 19
London, GPE, 19
six, CARDINAL, 19
The Ministry of Health, ORG, 19
this year, DATE, 19
this morning, TIME, 18
Oxford, ORG, 18
Today, DATE, 18
Air NZ, ORG, 18
Queensland, GPE, 18
Hamilton, PERSON, 18
Wuhan, GPE, 18
Cabinet, ORG, 18
Siouxsie Wiles, PERSON, 18
trans-Tasman, NORP, 18
thousands, CARDINAL, 17
next week, DATE, 16
March, DATE, 16
National’s, ORG, 16
Covid Tracer, PERSON, 15
Checkpoint, PERSON, 15
annual, DATE, 15
DHB, ORG, 15
First, ORDINAL, 15
Sydney, GPE, 14
seven, CARDINAL, 14
Biden, PERSON, 14
11, CARDINAL, 14
Taranaki, GPE, 14
No New Community Cases, ORG, 14
