entity, label, count
Coronation Street, FAC, 133
Coronation Street's, FAC, 27
Coronas, ORG, 18
ITV, ORG, 18
Irish, NORP, 18
Ryan Thomas, PERSON, 16
Weatherfield, ORG, 14
Kym Marsh, PERSON, 13
Jean Alexander, PERSON, 12
Coronation Street's, ORG, 12
Friday, DATE, 11
Coronation Street, LOC, 10
Corrie, PERSON, 10
US, GPE, 10
Beverley Callard, PERSON, 9
first, ORDINAL, 9
Kylie Platt, PERSON, 8
Helen Flanagan, PERSON, 7
Paula Lane, PERSON, 7
Catherine Tyldesley, PERSON, 7
Ireland, GPE, 7
one, CARDINAL, 7
Michelle Connor, PERSON, 6
Wednesday, DATE, 6
two, CARDINAL, 6
Irish Mirror Online, ORG, 5
Coronation Street, ORG, 5
Hilda Ogden, PERSON, 5
Corona, GPE, 5
Mary Taylor, PERSON, 5
Jason Grimshaw, PERSON, 5
90, CARDINAL, 5
Michael Rodwell, PERSON, 5
Shayne Ward, PERSON, 5
Carla Connor, PERSON, 5
Kate, PERSON, 5
Dublin, GPE, 5
Tony Warren, PERSON, 5
Leanne Battersby, PERSON, 4
David Platt, PERSON, 4
Emmerdale, GPE, 4
Anne Kirkbride, PERSON, 4
London, GPE, 4
Callum, ORG, 4
Bill Roache, PERSON, 4
Coronation Street’s, FAC, 4
Carla, PERSON, 4
Coronation Street’s, ORG, 4
Julie Goodyear, PERSON, 4
90th, ORDINAL, 4
REUTERS, ORG, 4
Alison King, PERSON, 4
79, DATE, 4
Hollywood, GPE, 4
Morag Siller, PERSON, 4
Danny O'Reilly, PERSON, 3
Sarah Platt, PERSON, 3
Steve McDonald, PERSON, 3
Keith Duffy, PERSON, 3
five, CARDINAL, 3
Sarah, PERSON, 3
Coronation Street - Irish Mirror, FAC, 3
Michelle, PERSON, 3
Spanish, NORP, 3
Christmas, DATE, 3
Bill Roache, ORG, 3
UCLA, ORG, 3
Leanne Battersby's, PERSON, 3
Jane Danson, PERSON, 3
Coronation, NORP, 3
Michelle Keegan, PERSON, 3
Danny, PERSON, 3
Brussels, GPE, 3
last year, DATE, 3
Les Dennis, PERSON, 3
Maria, PERSON, 3
Monday, DATE, 3
Georgia May Foote, ORG, 3
Steve McDonald's, PERSON, 3
Kylie, PERSON, 3
Tina O'Brien, PERSON, 3
Twitter, PRODUCT, 3
Brooke Vincent, PERSON, 3
2013, DATE, 3
Kylie Platt's, PERSON, 3
Rosie Webster, PERSON, 3
Ken Barlow, PERSON, 3
Gavin James, PERSON, 3
Johnny Depp, PERSON, 3
White House, ORG, 3
Hollyoaks, GPE, 3
South Sudan, GPE, 3
the weekend, DATE, 2
Lockdown, ORG, 2
TheJournal.ie - Breaking Irish and International News, WORK_OF_ART, 2
Claire King, PERSON, 2
Tracy, PERSON, 2
Hilda, ORG, 2
One, CARDINAL, 2
Denise Welch, PERSON, 2
23 years, DATE, 2
Jude, PERSON, 2
David, PERSON, 2
Leanne, ORG, 2
Aaron, PERSON, 2
Callum Logan, PERSON, 2
earlier this month, DATE, 2
hundreds, CARDINAL, 2
HSE, ORG, 2
Frozen, PERSON, 2
Anna, PERSON, 2
Eileen, PERSON, 2
Laura Whitmore, PERSON, 2
Giovanni Pernice, ORG, 2
second, ORDINAL, 2
Jean Alexander Coronation Street, PERSON, 2
BIll Roache, ORG, 2
Simone Biles, PERSON, 2
seven, CARDINAL, 2
Liz McDonald, PERSON, 2
Oliver Mellor, PERSON, 2
Rhian, NORP, 2
Tess Daly's, ORG, 2
next month, DATE, 2
Archie, PERSON, 2
21 weeks, DATE, 2
2009, DATE, 2
three days, DATE, 2
Medtronic, ORG, 2
Andy, PERSON, 2
Chrissie, ORG, 2
Two, CARDINAL, 2
Los Angeles, GPE, 2
Sarah Platt's, PERSON, 2
2016, DATE, 2
Kevin Webster's, PERSON, 2
Jack, PERSON, 2
summer 2017, DATE, 2
16 years, DATE, 2
Lucy Fallon, PERSON, 2
Bethany Platt, PERSON, 2
TV3, ORG, 2
TV3, CARDINAL, 2
DEAD, ORG, 2
Michael Le Vell, PERSON, 2
Caz Hammond, PERSON, 2
BBC, ORG, 2
Irish Mirror Online Viewers, ORG, 2
Gary Windass, PERSON, 2
Izzy, GPE, 2
five years, DATE, 2
Westminster Abbey, PERSON, 2
Gucci, PERSON, 2
Italian, NORP, 2
Archie, LOC, 2
Marc Anwar, PERSON, 2
Samia Ghadie, ORG, 2
June, DATE, 2
tonight, TIME, 2
Peter Barlow's, PERSON, 2
Peter Barlow’s, PERSON, 2
Toyah Battersby, PERSON, 2
Paula Lane's, PERSON, 2
Australia, GPE, 2
Washington, GPE, 2
Les Dennis, ORG, 2
Postponed, GPE, 2
Saturday, DATE, 2
Aidan Turner, PERSON, 2
Steve, PERSON, 2
Istanbul, GPE, 2
Ken, PERSON, 2
Barack Obama, PERSON, 2
German, NORP, 2
Enda Kenny, PERSON, 2
Germany, GPE, 2
Les Battersby, PERSON, 2
Bruce Jones, PERSON, 2
Grafton Street, FAC, 2
Poldark, ORG, 2
Kevin Kennedy, PERSON, 2
Hollyoaks, ORG, 2
Charlie Lawson, PERSON, 2
Cuban, NORP, 2
seven-inch, QUANTITY, 2
Graham Knox, PERSON, 2
Aoife McCormick, ORG, 2
South Africa, GPE, 2
Micheal Martin, PERSON, 2
Dubai, GPE, 2
five year, DATE, 2
Nice, GPE, 2
Munich, GPE, 2
Ian Dempsey, PERSON, 1
Today FM, ORG, 1
August, DATE, 1
53-year-old, DATE, 1
25 years, DATE, 1
Tina O'Brien - will, PERSON, 1
midnight, TIME, 1
Thursday, DATE, 1
morning, TIME, 1
December 1st, DATE, 1
Jane Danson's, PERSON, 1
CORONATION, NORP, 1
Jane Danson’s, PERSON, 1
more than 20 years, DATE, 1
Panti Bliss, PERSON, 1
Catherine Tyldesley ', PERSON, 1
100k, MONEY, 1
Eva Price, PERSON, 1
at least another year, DATE, 1
3, CARDINAL, 1
Michigan, GPE, 1
three-year-old, DATE, 1
Slater, PERSON, 1
Dallas, GPE, 1
' two days, DATE, 1
Irish Mirror Online Cops, ORG, 1
Johnson, PERSON, 1
Bethany Platt Viewers, ORG, 1
the coming months, DATE, 1
Coronation Streetâs Jack P, ORG, 1
Emma, PERSON, 1
Finn, PERSON, 1
Irish Mirror Online Coronation Street, ORG, 1
the end of this year, DATE, 1
Watchdog, ORG, 1
Kunta Kinte, GPE, 1
Coronation Street - News, FAC, 1
1960, DATE, 1
80, CARDINAL, 1
€2.3 million, MONEY, 1
Cerezales del Condado, FAC, 1
this Christmas, DATE, 1
CORONATION Street’s, ORG, 1
Emmerdale Ryan Thomas, PERSON, 1
Colson Smith, PERSON, 1
18-year-old, DATE, 1
Craig Tinker, PERSON, 1
Bill Roache ', PERSON, 1
New Cross, ORG, 1
At least two, CARDINAL, 1
today, DATE, 1
Marquee, PRODUCT, 1
Smug Charity, ORG, 1
Todd, PERSON, 1
Boy George, LOC, 1
Jean Alexander Boy George, PERSON, 1
Piers Morgan, PERSON, 1
earlier this year, DATE, 1
Jack P Shepherd, ORG, 1
MICHELLE Keegan, PERSON, 1
Coronation Street , FAC, 1
Tina McIntyre, PERSON, 1
Trafficjam, WORK_OF_ART, 1
Belgian, NORP, 1
yesterday, DATE, 1
34, CARDINAL, 1
Belgium, GPE, 1
Izzy, NORP, 1
Coronation Street - Irish Mirror Online, FAC, 1
the Irish Mirror's, ORG, 1
Kylie Platt leave Coronation Street, PERSON, 1
Nick, ORG, 1
Corona Sunsets, PERSON, 1
Examiner, ORG, 1
Claire Hubble, PERSON, 1
Michael Rodwell Les Dennis, PERSON, 1
Hundreds, CARDINAL, 1
David Byrne's, PERSON, 1
Dublin - Irish Mirror Online Francis Street, ORG, 1
Liberties, ORG, 1
Maria Connor, PERSON, 1
later this month, DATE, 1
€1.5m, MONEY, 1
two months, DATE, 1
Tom Pitfield, PERSON, 1
Samia Ghadie ', PERSON, 1
Sylvain Longchambon, PERSON, 1
Patsy, PERSON, 1
months, DATE, 1
Samia, PERSON, 1
Ronnie, PERSON, 1
Phelan, PERSON, 1
Actress Paula Lane, PERSON, 1
Election 2016, DATE, 1
Six, CARDINAL, 1
Fine Gael, LOC, 1
Samia Ghadie ', ORG, 1
Maria Corrieâs Maria Connor, ORG, 1
Shamed Coronation Street, ORG, 1
Christopher Hargreaves, PERSON, 1
four-and-a-half years, DATE, 1
April, DATE, 1
Olympics, EVENT, 1
Jakarta, GPE, 1
This Morning, TIME, 1
the Irish Mirror, ORG, 1
Roy Cropper, PERSON, 1
Hayley - Irish, NORP, 1
Cathy Matthews, PERSON, 1
at least two months, DATE, 1
Defiant, GPE, 1
Rhian Sugden, PERSON, 1
PDA, ORG, 1
Vernon Kay ', PERSON, 1
Mary, PERSON, 1
Will - Irish Mirror Online, ORG, 1
Jo Cox - Independent.ie, PERSON, 1
Tracy Brabin, PERSON, 1
Chris Gascoyne, PERSON, 1
Examiner Beverley Callard, ORG, 1
Best, PERSON, 1
Manchester, GPE, 1
RIP Hilda Ogden:, PERSON, 1
Jack P Shepard, FAC, 1
Friday night, TIME, 1
Sally Dynevor, FAC, 1
30 years, DATE, 1
Sally, PERSON, 1
Suranne Jones, PERSON, 1
6%, PERCENT, 1
Billy, PERSON, 1
Amanda Holden, ORG, 1
Philip Glenister ', ORG, 1
Mars, LOC, 1
1990s, DATE, 1
Suspicious Circumstances, ORG, 1
the Britain’s, ORG, 1
earlier today, TIME, 1
Matilda, PERSON, 1
a day, DATE, 1
Newquay, GPE, 1
Cornwall, GPE, 1
the University of California's, ORG, 1
Corontation Street, FAC, 1
last night's, TIME, 1
300, CARDINAL, 1
Audrey, PERSON, 1
