entity, label, count
first, ORDINAL, 16
Donald Trump, PERSON, 15
HPV, ORG, 14
GOP, ORG, 12
Republican, NORP, 12
CBS News, ORG, 11
Fox News, ORG, 11
California, GPE, 11
The Washington Post, ORG, 10
CDC, ORG, 10
Ben Carson, PERSON, 10
Guinea, GPE, 10
The New York Times, ORG, 9
year, DATE, 7
West Africa, GPE, 7
The Boston Globe, ORG, 6
one, CARDINAL, 5
Planned Parenthood, ORG, 5
Vaccine, PERSON, 5
today, DATE, 5
Carson, PERSON, 5
Two, CARDINAL, 4
Mexico, GPE, 4
USDA, ORG, 4
thousands, CARDINAL, 4
the World Health Organization, ORG, 4
U.S., GPE, 4
Rand Paul, PERSON, 4
Australia, GPE, 3
Shots - Health News, ORG, 3
Africa, LOC, 3
NPR, ORG, 3
Americans, NORP, 3
European, NORP, 3
one year, DATE, 3
last year, DATE, 3
Florida, GPE, 3
House, ORG, 3
New York, GPE, 3
Flu Vaccine, PERSON, 2
Jon LaPook, PERSON, 2
Manny, PERSON, 2
decades, DATE, 2
CBS News Experts, ORG, 2
5, CARDINAL, 2
NYC, LOC, 2
Monday, DATE, 2
Rhode Island, GPE, 2
Thursday, DATE, 2
Japanese, NORP, 2
last year’s, DATE, 2
Australian, NORP, 2
Wednesday, DATE, 2
Asia, LOC, 2
India, GPE, 2
Carly Fiorina, ORG, 2
Hillary Clinton Arranged Meeting, PERSON, 2
the new year, DATE, 2
Friday, DATE, 2
Republicans, NORP, 2
RSV, ORG, 2
Novavax Inc, PERSON, 2
two, CARDINAL, 2
Jenny McCarthy, PERSON, 2
millions, CARDINAL, 2
The U.S. Department of Agriculture, ORG, 2
American, NORP, 2
second, ORDINAL, 2
Fiorina, ORG, 2
Congress, ORG, 2
Trump, PERSON, 2
each year, DATE, 2
season, DATE, 2
annual, DATE, 2
World, ORG, 2
Mosquirix, PERSON, 2
Trump, ORG, 2
Clinton, PERSON, 2
CNN, ORG, 2
Disneyland, FAC, 2
Ukraine, GPE, 2
UN, ORG, 2
Tuesday, DATE, 2
Hillary, PERSON, 2
a year ago, DATE, 2
Dengue Vaccine, PERSON, 2
2015, DATE, 2
next year, DATE, 2
France, GPE, 2
Brazilian, NORP, 2
Texas, GPE, 2
Illinois, GPE, 2
five, CARDINAL, 2
Atlantic, LOC, 2
Kenya, GPE, 2
Russian, NORP, 2
Orthodox, NORP, 2
The Post, ORG, 2
this year, DATE, 2
UC, GPE, 1
Camarosa, NORP, 1
the  University of California, ORG, 1
more than $500 million, MONEY, 1
World Health Organization, ORG, 1
more than 4,000, CARDINAL, 1
The Boston Globe One, ORG, 1
eight, CARDINAL, 1
the age of 17, DATE, 1
only 45%, PERCENT, 1
60%, PERCENT, 1
CBS News', ORG, 1
Forbes, PERSON, 1
Gardasil, GPE, 1
MMR, ORG, 1
9, CARDINAL, 1
10, CARDINAL, 1
