entity, label, count
HPV, ORG, 36
Zika, PERSON, 26
U.S., GPE, 18
Canadian, NORP, 15
The Globe and Mail, ORG, 14
first, ORDINAL, 13
| CTV News, ORG, 11
Canada, GPE, 11
Brazil, GPE, 9
Costco, ORG, 8
Ottawa, GPE, 7
South Africa, GPE, 6
Vaccine, PERSON, 5
Wednesday, DATE, 5
Pfizer, PERSON, 5
Africa, LOC, 5
China, GPE, 5
Alberta, GPE, 5
Australian, NORP, 5
CBC News, ORG, 5
Tuesday, DATE, 5
B.C., PERSON, 5
two, CARDINAL, 4
Zika, NORP, 4
2014-15, DATE, 4
Congo, GPE, 4
1 million, CARDINAL, 4
the World Health Organization, ORG, 4
Ontario, GPE, 4
Thursday, DATE, 4
5, CARDINAL, 4
Cuba, GPE, 4
one, CARDINAL, 4
Brazilian, NORP, 3
McMaster University, ORG, 3
2014-15 flu season, DATE, 3
annual, DATE, 3
Congress, ORG, 3
Angola, GPE, 3
decades, DATE, 3
Quebec, GPE, 3
Friday, DATE, 3
Nigeria, GPE, 3
13, CARDINAL, 3
FDA, ORG, 3
Toronto, GPE, 3
Hepatitis A, WORK_OF_ART, 3
Hamilton, PERSON, 2
Mexico, GPE, 2
130, CARDINAL, 2
U.S. Army, ORG, 2
FluMist, ORG, 2
three, CARDINAL, 2
Dilma Rousseff, PERSON, 2
The Globe and Mail Study, ORG, 2
Gatineau, PERSON, 2
The Globe and Mail Researchers, ORG, 2
coming weeks, DATE, 2
more than a decade, DATE, 2
Ontarians, NORP, 2
UN, ORG, 2
Thousands, CARDINAL, 2
Ottawa Public Health, ORG, 2
thousands, CARDINAL, 2
Health Canada, ORG, 2
Guinea, GPE, 2
British Columbia, GPE, 2
McGregor, PERSON, 2
one million, CARDINAL, 2
each year, DATE, 2
Grade 7, FAC, 2
Eric Hoskins, PERSON, 2
CTV News, ORG, 2
Nigerian, NORP, 2
American, NORP, 2
26, DATE, 2
the U.S.-based Merck & Co., ORG, 2
Latin America, LOC, 2
Australia, GPE, 2
13-year-old, DATE, 2
at least 18 months, DATE, 2
this week, DATE, 2
Ottawa, ORG, 2
the Canadian Food Inspection Agency, ORG, 2
California, GPE, 2
Vancouver Island, LOC, 2
Jenny McCarthy, PERSON, 2
U.S. Congress, ORG, 1
1.8B, MONEY, 1
Zika - National, ORG, 1
Monday, DATE, 1
few years, DATE, 1
150, CARDINAL, 1
April 17 to May 1, DATE, 1
some 150, CARDINAL, 1
ON, ORG, 1
The Globe and Mail Vanilla, ORG, 1
