entity, label, count
U.S., GPE, 19
first, ORDINAL, 15
Philippines, GPE, 14
Yemen, GPE, 13
Reuters, ORG, 11
CDC, ORG, 10
HPV, ORG, 9
Wednesday, DATE, 8
French, NORP, 8
Friday, DATE, 8
Monday, DATE, 7
Tuesday, DATE, 7
Sanofi, ORG, 6
Minnesota, GPE, 6
one, CARDINAL, 6
Ghana, GPE, 6
Kenya, GPE, 6
WHO, ORG, 6
15, CARDINAL, 6
Syria, GPE, 6
Donald Trump, PERSON, 5
Zika, PERSON, 5
US, GPE, 5
this year, DATE, 5
three, CARDINAL, 5
Robert F. Kennedy Jr., PERSON, 5
year, DATE, 5
Robert Kennedy Jr., PERSON, 5
GlaxoSmithKline, PERSON, 5
FDA, ORG, 5
The World Health Organization, ORG, 4
Europe, LOC, 4
the World Health Organization, ORG, 4
Thursday, DATE, 4
Al Jazeera, ORG, 4
Trump, PERSON, 4
Vaccine, PERSON, 4
ABC News, ORG, 4
Africa, LOC, 4
U.N., ORG, 4
Rebecca Bredow, PERSON, 4
two, CARDINAL, 4
Saudi, NORP, 4
Malaria, GPE, 3
100 percent, PERCENT, 3
50, CARDINAL, 3
one million, CARDINAL, 3
EU, ORG, 3
Congo, GPE, 3
Robert F. Kennedy, PERSON, 3
German, NORP, 3
Malawi, GPE, 3
GSK, ORG, 3
second, ORDINAL, 3
CNN, ORG, 3
African, NORP, 3
Trump, ORG, 3
Brazil, GPE, 3
Rohingya, ORG, 3
Sanofi, NORP, 3
Dengvaxia, GPE, 3
Italian, NORP, 3
Austria, GPE, 3
Vaccines, PERSON, 2
next year, DATE, 2
Anti-Vaccine Activist, ORG, 2
TB, ORG, 2
Measles Outbreak, PERSON, 2
recent years, DATE, 2
another gloomy year, DATE, 2
January 2016, DATE, 2
Janette Garin, PERSON, 2
only about half, CARDINAL, 2
Outbreak, ORG, 2
The World Health Organisation, ORG, 2
Mosquirix, GPE, 2
RT World News Scientists, ORG, 2
Florida, GPE, 2
1st, ORDINAL, 2
2017, DATE, 2
RT USA News, ORG, 2
UK, GPE, 2
British, NORP, 2
Donald Trump's, PERSON, 2
50, DATE, 2
Shingrix, ORG, 2
Malawi, ORG, 2
hundreds of thousands, CARDINAL, 2
11.5 million, CARDINAL, 2
South Sudan's, GPE, 2
12 years old, DATE, 2
One, CARDINAL, 2
Herpes, NORP, 2
NIH, ORG, 2
Philippine, NORP, 2
March, DATE, 2
a few months, DATE, 2
RT Russia &, ORG, 2
Soviet Union, GPE, 2
Russian, NORP, 2
nine, CARDINAL, 2
RT Viral, ORG, 2
730,000, CARDINAL, 2
