entity, label, count
Congo, GPE, 40
Canada, GPE, 22
HPV, ORG, 14
The Globe and Mail, ORG, 9
Monday, DATE, 8
Canadians, NORP, 7
first, ORDINAL, 7
last year, DATE, 6
| CTV News, ORG, 5
Canadian, NORP, 5
China, GPE, 5
Chinese, NORP, 5
CBC News, ORG, 5
Congolese, NORP, 4
U.S., GPE, 4
season, DATE, 4
Russian, NORP, 4
two, CARDINAL, 4
Vancouver, GPE, 4
the World Health Organization, ORG, 4
Toronto, GPE, 4
Mbandaka, GPE, 4
three, CARDINAL, 4
WHO, ORG, 4
Vancouver Sun, PERSON, 4
this year, DATE, 3
year, DATE, 3
Cuba, GPE, 3
Australia, GPE, 3
Wednesday, DATE, 3
2018, DATE, 3
last week, DATE, 3
Europe, LOC, 3
Tuesday, DATE, 3
Bikoro, GPE, 3
more than 1 million, CARDINAL, 3
B.C., PERSON, 3
annual, DATE, 3
B.C., ORG, 3
Health Canada, ORG, 3
South Sudan, GPE, 2
Ottawa Public Health, ORG, 2
Last year's, DATE, 2
four, CARDINAL, 2
First, ORDINAL, 2
B.C., GPE, 2
one, CARDINAL, 2
Manitoba, GPE, 2
H3N2, ORG, 2
second, ORDINAL, 2
Vancouver Sun, ORG, 2
this season, DATE, 2
| CTV News Health, ORG, 2
Italy, GPE, 2
Toronto Public Health, ORG, 2
Lou Ferrigno, PERSON, 2
DR, GPE, 2
Saturday, DATE, 2
42 per cent, MONEY, 2
UN, ORG, 2
Ontario, GPE, 2
the University of Victoria, ORG, 2
Texas, GPE, 2
CBC Radio, ORG, 2
Papua New Guinea, GPE, 2
Philippines, GPE, 2
Twitter, PRODUCT, 2
Friday, DATE, 2
Toronto Sun, ORG, 2
Brazil, GPE, 2
Ottawa, GPE, 2
Zaire, GPE, 2
Polish, NORP, 2
Zambia, GPE, 2
The World Health Organization, ORG, 1
5, CARDINAL, 1
Thursday, Sept. 13, 2018, DATE, 1
Humboldt Broncos, PERSON, 1
White Helmets, PERSON, 1
hundreds, CARDINAL, 1
Syria, GPE, 1
Humboldt, NORP, 1
Broncos, PRODUCT, 1
April, DATE, 1
last night, TIME, 1
Ottawa Public Health's, ORG, 1
| Awesome Activities & Fun Facts, ORG, 1
the U.S. Centers for Disease Control, ORG, 1
40 per cent, MONEY, 1
season 2018-19, DATE, 1
Cuban, NORP, 1
Regina, LOC, 1
a year, DATE, 1
CTV News Canada, ORG, 1
| CTV News Ebola, ORG, 1
at least nine, CARDINAL, 1
the New Year, EVENT, 1
The Globe and Mail Chinese, ORG, 1
Changsheng Biotechnology Co, ORG, 1
The B.C. Ministry of Agriculture, ORG, 1
France, GPE, 1
50, CARDINAL, 1
Mangina, GPE, 1
Ugandan, ORG, 1
Uganda, GPE, 1
B | CTV News, ORG, 1
B., PERSON, 1
The European Centre for Disease Prevention and Control, ORG, 1
Brian Goldman, PERSON, 1
CBC Radio Australia, ORG, 1
217,000, CARDINAL, 1
June, DATE, 1
August, DATE, 1
West, LOC, 1
Tara Hills, PERSON, 1
seven, CARDINAL, 1
65, CARDINAL, 1
between 65 and 70, DATE, 1
The Public Health Agency of, ORG, 1
At least eight, CARDINAL, 1
Muslim, NORP, 1
Thai, NORP, 1
Thailand, GPE, 1
