entity, label, count
U.S., GPE, 40
HPV, ORG, 27
Fox News, ORG, 25
The Boston Globe, ORG, 24
The Washington Post, ORG, 23
California, GPE, 22
Zika, PERSON, 21
Trump, PERSON, 14
Donald Trump, PERSON, 13
CBS News, ORG, 12
The New York Times, ORG, 12
first, ORDINAL, 12
Americans, NORP, 11
CDC, ORG, 11
Minnesota, GPE, 11
Michigan, GPE, 10
Robert F. Kennedy Jr., PERSON, 10
this year, DATE, 10
US, GPE, 8
9-year-old, DATE, 8
Philippines, GPE, 8
second, ORDINAL, 8
Trump, ORG, 8
15, CARDINAL, 7
Shots - Health News, ORG, 7
one, CARDINAL, 7
year, DATE, 7
NPR, ORG, 7
Italy, GPE, 7
Tuesday, DATE, 7
Rebecca Bredow, PERSON, 7
Friday, DATE, 6
Jon LaPook, PERSON, 6
Atlantic, LOC, 6
Wednesday, DATE, 6
San Diego, GPE, 6
Vaccine, PERSON, 6
South Sudan, GPE, 5
Tara Narula, PERSON, 5
last year, DATE, 5
hundreds, CARDINAL, 5
two, CARDINAL, 5
American, NORP, 5
the World Health Organization, ORG, 5
Robert Kennedy Jr., PERSON, 5
Peter Thiel, PERSON, 4
Caribbean, LOC, 4
2017, DATE, 4
CBS, ORG, 4
This Morning, TIME, 4
Somali-American, NORP, 4
Kennedy, PERSON, 4
Gardasil, GPE, 4
thousands, CARDINAL, 4
Somali, NORP, 4
Monday, DATE, 4
Africa, LOC, 4
Zika, NORP, 4
Shingrix, PRODUCT, 4
California&apos;s, PERSON, 4
2018, DATE, 4
2, CARDINAL, 4
French, NORP, 4
FDA, ORG, 4
Robert F. Kennedy, PERSON, 4
the National Institutes of Health, ORG, 4
St. Kitts, GPE, 3
five days, DATE, 3
three, CARDINAL, 3
Germany, GPE, 3
West Africa, GPE, 3
Congo, GPE, 3
Two, CARDINAL, 3
Trump’s, ORG, 3
John Oliver, PERSON, 3
Tonight, TIME, 3
Cleveland Clinic, ORG, 3
each year, DATE, 3
Bangladesh, GPE, 3
seven days, DATE, 3
90 percent, PERCENT, 3
1, CARDINAL, 3
LA Times, ORG, 3
Atlanta, GPE, 3
RFK Jr., ORG, 3
Tom Price, PERSON, 3
season, DATE, 3
NIH, ORG, 3
nearly 30 years, DATE, 3
The Washington Post Experts, ORG, 2
Robert De Niro, PERSON, 2
Fifteen, CARDINAL, 2
dozens, CARDINAL, 2
the new year, DATE, 2
the Democratic Republic of Congo, GPE, 2
LA Times Public, ORG, 2
Senate, ORG, 2
Season 2017, DATE, 2
Syria, GPE, 2
Florida, GPE, 2
Last Week, DATE, 2
Fox News Researchers, ORG, 2
NPR Scientists, ORG, 2
Disneyland, FAC, 2
- LA Times, ORG, 2
2015, DATE, 2
age 50, DATE, 2
20, CARDINAL, 2
Los Angeles County, GPE, 2
$460 million, MONEY, 2
Judith Light, PERSON, 2
Bernie Sanders, PERSON, 2
50, DATE, 2
NPR A, ORG, 2
Ghana, GPE, 2
Kenya, GPE, 2
Malawi, GPE, 2
Army, ORG, 2
6 months, DATE, 2
David Agus, PERSON, 2
Detroit, GPE, 2
CBS News Health, ORG, 2
France, GPE, 2
HHS, ORG, 2
Less than half, CARDINAL, 2
Youngner, PERSON, 2
Australia, GPE, 2
German, NORP, 2
Brazil, GPE, 2
millions, CARDINAL, 2
one-half, CARDINAL, 2
TheHill, ORG, 2
David Brooks, PERSON, 2
GOP, ORG, 2
Republican, NORP, 2
this week, DATE, 2
Russia, GPE, 2
40, DATE, 2
Russian, NORP, 2
Petya, GPE, 2
Nigeria, GPE, 2
the Centers for Disease Control and Prevention, ORG, 2
Europe, LOC, 2
four-day, DATE, 2
WGBH, ORG, 2
Obamacare, ORG, 2
Illinois, GPE, 2
2030, DATE, 2
18, CARDINAL, 1
age 26, DATE, 1
Full Measure, WORK_OF_ART, 1
Sharyl Attkisson, PERSON, 1
12 years old, DATE, 1
South Sudan's, GPE, 1
Midsummer, PERSON, 1
NPR Officials, ORG, 1
Vaccines Across Tanzania, PERSON, 1
East African, NORP, 1
EU, ORG, 1
