entity, label, count
Africa, LOC, 11
Germany, GPE, 5
Africa Link, WORK_OF_ART, 4
UN, ORG, 4
Philippines, GPE, 4
China, GPE, 3
Health, ORG, 3
DR Congo, GPE, 3
WHO, ORG, 3
Chinese, NORP, 2
the Democratic Republic of Congo, GPE, 2
DR Congo, ORG, 2
first, ORDINAL, 2
2014, DATE, 2
DRC, ORG, 2
Europe, LOC, 2
GAVI, PERSON, 2
€1.1 billion, MONEY, 1
DR, GPE, 1
at least 21, CARDINAL, 1
Nigerian, NORP, 1
Zimbabwe, GPE, 1
Mbandaka, GPE, 1
17.05.2018, DATE, 1
1 million, CARDINAL, 1
thousands, CARDINAL, 1
Kinshasa, GPE, 1
Jonas Salk, PERSON, 1
US, GPE, 1
one, CARDINAL, 1
79, CARDINAL, 1
Cameroon+++ Nigeria, ORG, 1
Uganda, PERSON, 1
this year, DATE, 1
annual, DATE, 1
world′s, GPE, 1
Jonas Schmidt-Chanasit, PERSON, 1
DW, ORG, 1
African, NORP, 1
Kenya, GPE, 1
ISS +++ WHO, PERSON, 1
Zambia, GPE, 1
Xi Jinping, PERSON, 1
2018, DATE, 1
The World Health Organization, ORG, 1
the first half of 2018, DATE, 1
Ukraine, GPE, 1
2026, DATE, 1
1 billion, CARDINAL, 1
West Africa, GPE, 1
01 June 2018, DATE, 1
more sanctions ++, TIME, 1
Darfur, GPE, 1
North Kivu Province, GPE, 1
Uganda, GPE, 1
Latest Ebola, ORG, 1
North Kivu, GPE, 1
10th, ORDINAL, 1
Vaccination, ORG, 1
$7.5 billion, MONEY, 1
2015, DATE, 1
millions, CARDINAL, 1
December, DATE, 1
zur Hausen:, PERSON, 1
Nobel Prize, WORK_OF_ART, 1
Harald, PERSON, 1
30 percent, PERCENT, 1
21.05.2018, DATE, 1
Burundi, GPE, 1
Piere Nkurunziza's, LOC, 1
Gambia, GPE, 1
the fasting month, DATE, 1
Ana P. Santos, PERSON, 1
Congo, GPE, 1
last week, DATE, 1
Russian, NORP, 1
Johns Hopkins University, ORG, 1
3, CARDINAL, 1
Sanofi, ORG, 1
Dengvaxia, GPE, 1
three, CARDINAL, 1
